"underlying","monthly","expiration","execution_date","last_trade_date","num_otm"
"EWU",True,"2018-10-19","2018-10-12","2018-10-19","5"
"EWU",False,"2018-10-26","2018-10-19","2018-10-26","3"
"EWU",False,"2018-11-02","2018-10-26","2018-11-02","4"
"EWU",False,"2018-11-09","2018-11-02","2018-11-09","1"
"EWU",True,"2018-11-16","2018-11-09","2018-11-16","2"
"EWU",False,"2018-11-23","2018-11-16","2018-11-23","2"
"EWU",False,"2018-11-30","2018-11-23","2018-11-30","3"
"EWU",False,"2018-12-07","2018-11-30","2018-12-07","4"
"EWU",False,"2018-12-14","2018-12-07","2018-12-14","1"
"EWU",True,"2018-12-21","2018-12-14","2018-12-21","3"
"EWU",False,"2018-12-28","2018-12-21","2018-12-28","3"
"EWW",True,"2010-06-19","2010-06-11","2010-06-18","7"
"EWW",True,"2010-07-17","2010-07-09","2010-07-16","7"
"EWW",True,"2010-08-21","2010-08-13","2010-08-20","9"
"EWW",True,"2010-09-18","2010-09-10","2010-09-17","3"
"EWW",True,"2010-10-16","2010-10-08","2010-10-15","3"
"EWW",True,"2010-11-20","2010-11-12","2010-11-19","6"
"EWW",True,"2010-12-18","2010-12-10","2010-12-17","9"
"EWW",True,"2011-01-22","2011-01-14","2011-01-21","7"
"EWW",True,"2011-02-19","2011-02-11","2011-02-18","8"
"EWW",True,"2011-03-19","2011-03-11","2011-03-18","10"
"EWW",True,"2011-04-16","2011-04-08","2011-04-15","9"
"EWW",True,"2011-05-21","2011-05-13","2011-05-20","8"
"EWW",True,"2011-06-18","2011-06-10","2011-06-17","10"
"EWW",True,"2011-07-16","2011-07-08","2011-07-15","6"
"EWW",True,"2011-08-20","2011-08-12","2011-08-19","15"
"EWW",True,"2011-09-17","2011-09-09","2011-09-16","17"
"EWW",True,"2011-10-22","2011-10-14","2011-10-21","12"
"EWW",True,"2011-11-19","2011-11-11","2011-11-18","12"
"EWW",True,"2011-12-17","2011-12-09","2011-12-16","12"
"EWW",True,"2012-01-21","2012-01-13","2012-01-20","10"
"EWW",True,"2012-02-18","2012-02-10","2012-02-17","12"
"EWW",True,"2012-03-17","2012-03-09","2012-03-16","9"
"EWW",True,"2012-04-21","2012-04-13","2012-04-20","9"
"EWW",True,"2012-05-19","2012-05-11","2012-05-18","10"
"EWW",True,"2012-06-16","2012-06-08","2012-06-15","9"
"EWW",True,"2012-07-21","2012-07-13","2012-07-20","12"
"EWW",True,"2012-08-18","2012-08-10","2012-08-17","7"
"EWW",True,"2012-09-22","2012-09-14","2012-09-21","5"
"EWW",True,"2012-10-20","2012-10-12","2012-10-19","7"
"EWW",True,"2012-11-17","2012-11-09","2012-11-16","11"
"EWW",True,"2012-12-22","2012-12-14","2012-12-21","7"
"EWW",True,"2013-01-19","2013-01-11","2013-01-18","7"
"EWW",True,"2013-02-16","2013-02-08","2013-02-15","9"
"EWW",True,"2013-03-16","2013-03-08","2013-03-15","9"
"EWW",True,"2013-04-20","2013-04-12","2013-04-19","8"
"EWW",True,"2013-05-18","2013-05-10","2013-05-17","11"
"EWW",True,"2013-06-22","2013-06-14","2013-06-21","12"
"EWW",True,"2013-07-20","2013-07-12","2013-07-19","12"
"EWW",True,"2013-08-17","2013-08-09","2013-08-16","12"
"EWW",True,"2013-09-21","2013-09-13","2013-09-20","13"
"EWW",True,"2013-10-19","2013-10-11","2013-10-18","11"
"EWW",True,"2013-11-16","2013-11-08","2013-11-15","14"
"EWW",False,"2013-12-13","2013-12-06","2013-12-13","17"
"EWW",True,"2013-12-21","2013-12-13","2013-12-20","20"
"EWW",False,"2013-12-27","2013-12-20","2013-12-27","13"
"EWW",False,"2014-01-03","2013-12-27","2014-01-03","10"
"EWW",False,"2014-01-10","2014-01-03","2014-01-10","13"
"EWW",True,"2014-01-18","2014-01-10","2014-01-17","14"
"EWW",False,"2014-01-24","2014-01-17","2014-01-24","10"
"EWW",False,"2014-01-31","2014-01-24","2014-01-31","13"
"EWW",False,"2014-02-07","2014-01-31","2014-02-07","13"
"EWW",False,"2014-02-14","2014-02-07","2014-02-14","13"
"EWW",True,"2014-02-22","2014-02-14","2014-02-21","12"
"EWW",False,"2014-02-28","2014-02-21","2014-02-28","15"
"EWW",False,"2014-03-07","2014-02-28","2014-03-07","14"
"EWW",False,"2014-03-14","2014-03-07","2014-03-14","15"
"EWW",True,"2014-03-22","2014-03-14","2014-03-21","13"
"EWW",False,"2014-03-28","2014-03-21","2014-03-28","15"
"EWW",False,"2014-04-04","2014-03-28","2014-04-04","12"
"EWW",False,"2014-04-11","2014-04-04","2014-04-11","12"
"EWW",True,"2014-04-19","2014-04-11","2014-04-17","13"
"EWW",False,"2014-04-25","2014-04-17","2014-04-25","10"
"EWW",False,"2014-05-02","2014-04-25","2014-05-02","11"
"EWW",False,"2014-05-09","2014-05-02","2014-05-09","10"
"EWW",True,"2014-05-17","2014-05-09","2014-05-16","9"
"EWW",False,"2014-05-23","2014-05-16","2014-05-23","9"
"EWW",False,"2014-05-30","2014-05-23","2014-05-30","8"
"EWW",False,"2014-06-06","2014-05-30","2014-06-06","10"
"EWW",False,"2014-06-13","2014-06-06","2014-06-13","9"
"EWW",True,"2014-06-21","2014-06-13","2014-06-20","12"
"EWW",False,"2014-06-27","2014-06-20","2014-06-27","9"
"EWW",False,"2014-07-03","2014-06-27","2014-07-03","9"
"EWW",False,"2014-07-11","2014-07-03","2014-07-11","9"
"EWW",True,"2014-07-19","2014-07-11","2014-07-18","8"
"EWW",False,"2014-07-25","2014-07-18","2014-07-25","6"
"EWW",False,"2014-08-01","2014-07-25","2014-08-01","6"
"EWW",False,"2014-08-08","2014-08-01","2014-08-08","9"
"EWW",True,"2014-08-16","2014-08-08","2014-08-15","11"
"EWW",False,"2014-08-22","2014-08-15","2014-08-22","8"
"EWW",False,"2014-08-29","2014-08-22","2014-08-29","9"
"EWW",False,"2014-09-05","2014-08-29","2014-09-05","5"
"EWW",False,"2014-09-12","2014-09-05","2014-09-12","6"
"EWW",True,"2014-09-20","2014-09-12","2014-09-19","8"
"EWW",False,"2014-09-26","2014-09-19","2014-09-26","8"
"EWW",False,"2014-10-03","2014-09-26","2014-10-03","12"
"EWW",False,"2014-10-10","2014-10-03","2014-10-10","8"
"EWW",True,"2014-10-18","2014-10-10","2014-10-17","12"
"EWW",False,"2014-10-24","2014-10-17","2014-10-24","11"
"EWW",False,"2014-10-31","2014-10-24","2014-10-31","10"
"EWW",False,"2014-11-07","2014-10-31","2014-11-07","8"
"EWW",False,"2014-11-14","2014-11-07","2014-11-14","7"
"EWW",True,"2014-11-22","2014-11-14","2014-11-21","8"
"EWW",False,"2014-11-28","2014-11-21","2014-11-28","5"
"EWW",False,"2014-12-05","2014-11-28","2014-12-05","8"
"EWW",False,"2014-12-12","2014-12-05","2014-12-12","10"
"EWW",True,"2014-12-20","2014-12-12","2014-12-19","15"
"EWW",False,"2014-12-26","2014-12-19","2014-12-26","5"
"EWW",False,"2015-01-02","2014-12-26","2015-01-02","7"
"EWW",False,"2015-01-09","2015-01-02","2015-01-09","10"
"EWW",True,"2015-01-17","2015-01-09","2015-01-16","11"
"EWW",False,"2015-01-23","2015-01-16","2015-01-23","11"
"EWW",False,"2015-01-30","2015-01-23","2015-01-30","15"
"EWW",False,"2015-02-06","2015-01-30","2015-02-06","13"
"EWW",False,"2015-02-13","2015-02-06","2015-02-13","11"
"EWW",True,"2015-02-20","2015-02-13","2015-02-20","7"
"EWW",False,"2015-02-27","2015-02-20","2015-02-27","10"
"EWW",False,"2015-03-06","2015-02-27","2015-03-06","8"
"EWW",False,"2015-03-13","2015-03-06","2015-03-13","10"
"EWW",True,"2015-03-20","2015-03-13","2015-03-20","12"
"EWW",False,"2015-03-27","2015-03-20","2015-03-27","10"
"EWW",False,"2015-04-02","2015-03-27","2015-04-02","8"
"EWW",False,"2015-04-10","2015-04-02","2015-04-10","11"
"EWW",True,"2015-04-17","2015-04-10","2015-04-17","11"
"EWW",False,"2015-04-24","2015-04-17","2015-04-24","10"
"EWW",False,"2015-05-01","2015-04-24","2015-05-01","8"
"EWW",False,"2015-05-08","2015-05-01","2015-05-08","9"
"EWW",True,"2015-05-15","2015-05-08","2015-05-15","7"
"EWW",False,"2015-05-22","2015-05-15","2015-05-22","6"
"EWW",False,"2015-05-29","2015-05-22","2015-05-29","9"
"EWW",False,"2015-06-05","2015-05-29","2015-06-05","9"
"EWW",False,"2015-06-12","2015-06-05","2015-06-12","7"
"EWW",True,"2015-06-19","2015-06-12","2015-06-19","10"
"EWW",False,"2015-06-26","2015-06-19","2015-06-26","13"
"EWW",False,"2015-07-02","2015-06-26","2015-07-02","8"
"EWW",False,"2015-07-10","2015-07-02","2015-07-10","10"
"EWW",True,"2015-07-17","2015-07-10","2015-07-17","9"
"EWW",False,"2015-07-24","2015-07-17","2015-07-24","6"
"EWW",False,"2015-07-31","2015-07-24","2015-07-31","7"
"EWW",False,"2015-08-07","2015-07-31","2015-08-07","7"
"EWW",False,"2015-08-14","2015-08-07","2015-08-14","8"
"EWW",True,"2015-08-21","2015-08-14","2015-08-21","13"
"EWW",False,"2015-08-28","2015-08-21","2015-08-28","16"
"EWW",False,"2015-09-04","2015-08-28","2015-09-04","10"
"EWW",False,"2015-09-11","2015-09-04","2015-09-11","6"
"EWW",True,"2015-09-18","2015-09-11","2015-09-18","15"
"EWW",False,"2015-09-25","2015-09-18","2015-09-25","13"
"EWW",False,"2015-10-02","2015-09-25","2015-10-02","15"
"EWW",False,"2015-10-09","2015-10-02","2015-10-09","10"
"EWW",True,"2015-10-16","2015-10-09","2015-10-16","9"
"EWW",False,"2015-10-23","2015-10-16","2015-10-23","8"
"EWW",False,"2015-10-30","2015-10-23","2015-10-30","9"
"EWW",False,"2015-11-06","2015-10-30","2015-11-06","7"
"EWW",False,"2015-11-13","2015-11-06","2015-11-13","9"
"EWW",True,"2015-11-20","2015-11-13","2015-11-20","12"
"EWW",False,"2015-11-27","2015-11-20","2015-11-27","11"
"EWW",False,"2015-12-04","2015-11-27","2015-12-04","9"
"EWW",False,"2015-12-11","2015-12-04","2015-12-11","9"
"EWW",False,"2015-12-24","2015-12-18","2015-12-24","7"
"EWW",False,"2015-12-31","2015-12-24","2015-12-31","9"
"EWW",False,"2016-01-08","2015-12-31","2016-01-08","10"
"EWW",True,"2016-01-15","2016-01-08","2016-01-15","12"
"EWW",False,"2016-01-22","2016-01-15","2016-01-22","5"
"EWW",False,"2016-01-29","2016-01-22","2016-01-29","5"
"EWW",False,"2016-02-05","2016-01-29","2016-02-05","7"
"EWW",False,"2016-02-12","2016-02-05","2016-02-12","10"
"EWW",True,"2016-02-19","2016-02-12","2016-02-19","12"
"EWW",False,"2016-02-26","2016-02-19","2016-02-26","7"
"EWW",False,"2016-03-04","2016-02-26","2016-03-04","12"
"EWW",False,"2016-03-11","2016-03-04","2016-03-11","10"
"EWW",True,"2016-03-18","2016-03-11","2016-03-18","11"
"EWW",False,"2016-03-24","2016-03-18","2016-03-24","8"
"EWW",False,"2016-04-01","2016-03-24","2016-04-01","9"
"EWW",False,"2016-04-08","2016-04-01","2016-04-08","2"
"EWW",True,"2016-04-15","2016-04-08","2016-04-15","12"
"EWW",False,"2016-04-22","2016-04-15","2016-04-22","10"
"EWW",False,"2016-04-29","2016-04-22","2016-04-29","9"
"EWW",False,"2016-05-06","2016-04-29","2016-05-06","8"
"EWW",False,"2016-05-13","2016-05-06","2016-05-13","12"
"EWW",True,"2016-05-20","2016-05-13","2016-05-20","11"
"EWW",False,"2016-05-27","2016-05-20","2016-05-27","10"
"EWW",False,"2016-06-03","2016-05-27","2016-06-03","5"
"EWW",False,"2016-06-10","2016-06-03","2016-06-10","6"
"EWW",True,"2016-06-17","2016-06-10","2016-06-17","11"
"EWW",False,"2016-06-24","2016-06-17","2016-06-24","8"
"EWW",False,"2016-07-01","2016-06-24","2016-07-01","5"
"EWW",False,"2016-07-08","2016-07-01","2016-07-08","8"
"EWW",True,"2016-07-15","2016-07-08","2016-07-15","9"
"EWW",False,"2016-07-22","2016-07-15","2016-07-22","10"
"EWW",False,"2016-07-29","2016-07-22","2016-07-29","10"
"EWW",False,"2016-08-05","2016-07-29","2016-08-05","10"
"EWW",False,"2016-08-12","2016-08-05","2016-08-12","8"
"EWW",True,"2016-08-19","2016-08-12","2016-08-19","8"
"EWW",False,"2016-08-26","2016-08-19","2016-08-26","9"
"EWW",False,"2016-09-02","2016-08-26","2016-09-02","10"
"EWW",False,"2016-09-09","2016-09-02","2016-09-09","7"
"EWW",True,"2016-09-16","2016-09-09","2016-09-16","9"
"EWW",False,"2016-09-23","2016-09-16","2016-09-23","14"
"EWW",False,"2016-09-30","2016-09-23","2016-09-30","8"
"EWW",False,"2016-10-07","2016-09-30","2016-10-07","10"
"EWW",False,"2016-10-14","2016-10-07","2016-10-14","11"
"EWW",True,"2016-10-21","2016-10-14","2016-10-21","12"
"EWW",False,"2016-10-28","2016-10-21","2016-10-28","10"
"EWW",False,"2016-11-04","2016-10-28","2016-11-04","12"
"EWW",False,"2016-11-11","2016-11-04","2016-11-11","28"
"EWW",True,"2016-11-18","2016-11-11","2016-11-18","19"
"EWW",False,"2016-11-25","2016-11-18","2016-11-25","9"
"EWW",False,"2016-12-02","2016-11-25","2016-12-02","14"
"EWW",False,"2016-12-09","2016-12-02","2016-12-09","8"
"EWW",True,"2016-12-16","2016-12-09","2016-12-16","10"
"EWW",False,"2016-12-23","2016-12-16","2016-12-23","12"
"EWW",False,"2016-12-30","2016-12-23","2016-12-30","9"
"EWW",False,"2017-01-06","2016-12-30","2017-01-06","7"
"EWW",False,"2017-01-13","2017-01-06","2017-01-13","9"
"EWW",True,"2017-01-20","2017-01-13","2017-01-20","11"
"EWW",False,"2017-01-27","2017-01-20","2017-01-27","12"
"EWW",False,"2017-02-03","2017-01-27","2017-02-03","16"
"EWW",False,"2017-02-10","2017-02-03","2017-02-10","12"
"EWW",True,"2017-02-17","2017-02-10","2017-02-17","12"
"EWW",False,"2017-02-24","2017-02-17","2017-02-24","8"
"EWW",False,"2017-03-03","2017-02-24","2017-03-03","14"
"EWW",False,"2017-03-10","2017-03-03","2017-03-10","13"
"EWW",True,"2017-03-17","2017-03-10","2017-03-17","13"
"EWW",False,"2017-03-24","2017-03-17","2017-03-24","9"
"EWW",False,"2017-03-31","2017-03-24","2017-03-31","13"
"EWW",False,"2017-04-07","2017-03-31","2017-04-07","9"
"EWW",False,"2017-04-13","2017-04-07","2017-04-13","8"
"EWW",True,"2017-04-21","2017-04-13","2017-04-21","13"
"EWW",False,"2017-04-28","2017-04-21","2017-04-28","6"
"EWW",False,"2017-05-05","2017-04-28","2017-05-05","10"
"EWW",False,"2017-05-12","2017-05-05","2017-05-12","13"
"EWW",True,"2017-05-19","2017-05-12","2017-05-19","10"
"EWW",False,"2017-05-26","2017-05-19","2017-05-26","11"
"EWW",False,"2017-06-02","2017-05-26","2017-06-02","8"
"EWW",False,"2017-06-09","2017-06-02","2017-06-09","8"
"EWW",True,"2017-06-16","2017-06-09","2017-06-16","10"
"EWW",False,"2017-06-23","2017-06-16","2017-06-23","13"
"EWW",False,"2017-06-30","2017-06-23","2017-06-30","9"
"EWW",False,"2017-07-07","2017-06-30","2017-07-07","8"
"EWW",False,"2017-07-14","2017-07-07","2017-07-14","11"
"EWW",True,"2017-07-21","2017-07-14","2017-07-21","8"
"EWW",False,"2017-07-28","2017-07-21","2017-07-28","8"
"EWW",False,"2017-08-04","2017-07-28","2017-08-04","10"
"EWW",False,"2017-08-11","2017-08-04","2017-08-11","9"
"EWW",True,"2017-08-18","2017-08-11","2017-08-18","12"
"EWW",False,"2017-08-25","2017-08-18","2017-08-25","13"
"EWW",False,"2017-09-01","2017-08-25","2017-09-01","11"
"EWW",False,"2017-09-08","2017-09-01","2017-09-08","11"
"EWW",True,"2017-09-15","2017-09-08","2017-09-15","10"
"EWW",False,"2017-09-22","2017-09-15","2017-09-22","12"
"EWW",False,"2017-09-29","2017-09-22","2017-09-29","11"
"EWW",False,"2017-10-06","2017-09-29","2017-10-06","8"
"EWW",False,"2017-10-13","2017-10-06","2017-10-13","11"
"EWW",True,"2017-10-20","2017-10-13","2017-10-20","8"
"EWW",False,"2017-10-27","2017-10-20","2017-10-27","7"
"EWW",False,"2017-11-03","2017-10-27","2017-11-03","11"
"EWW",False,"2017-11-10","2017-11-03","2017-11-10","9"
"EWW",True,"2017-11-17","2017-11-10","2017-11-17","11"
"EWW",False,"2017-11-24","2017-11-17","2017-11-24","10"
"EWW",False,"2017-12-01","2017-11-24","2017-12-01","9"
"EWW",False,"2017-12-08","2017-12-01","2017-12-08","10"
"EWW",True,"2017-12-15","2017-12-08","2017-12-15","8"
"EWW",False,"2017-12-22","2017-12-15","2017-12-22","9"
"EWW",False,"2017-12-29","2017-12-22","2017-12-29","6"
"EWW",False,"2018-01-05","2017-12-29","2018-01-05","9"
"EWW",False,"2018-01-12","2018-01-05","2018-01-12","10"
"EWW",True,"2018-01-19","2018-01-12","2018-01-19","8"
"EWW",False,"2018-01-26","2018-01-19","2018-01-26","12"
"EWW",False,"2018-02-02","2018-01-26","2018-02-02","13"
"EWW",False,"2018-02-09","2018-02-02","2018-02-09","14"
"EWW",True,"2018-02-16","2018-02-09","2018-02-16","16"
"EWW",False,"2018-02-23","2018-02-16","2018-02-23","14"
"EWW",False,"2018-03-02","2018-02-23","2018-03-02","13"
"EWW",False,"2018-03-09","2018-03-02","2018-03-09","17"
"EWW",True,"2018-03-16","2018-03-09","2018-03-16","11"
"EWW",False,"2018-03-23","2018-03-16","2018-03-23","10"
"EWW",False,"2018-03-29","2018-03-23","2018-03-29","14"
"EWW",False,"2018-04-06","2018-03-29","2018-04-06","11"
"EWW",False,"2018-04-13","2018-04-06","2018-04-13","16"
"EWW",True,"2018-04-20","2018-04-13","2018-04-20","14"
"EWW",False,"2018-04-27","2018-04-20","2018-04-27","13"
"EWW",False,"2018-05-04","2018-04-27","2018-05-04","14"
"EWW",False,"2018-05-11","2018-05-04","2018-05-11","16"
"EWW",True,"2018-05-18","2018-05-11","2018-05-18","17"
"EWW",False,"2018-05-25","2018-05-18","2018-05-25","14"
"EWW",False,"2018-06-01","2018-05-25","2018-06-01","13"
"EWW",False,"2018-06-08","2018-06-01","2018-06-08","10"
"EWW",True,"2018-06-15","2018-06-08","2018-06-15","13"
"EWW",False,"2018-06-22","2018-06-15","2018-06-22","12"
"EWW",False,"2018-06-29","2018-06-22","2018-06-29","11"
"EWW",False,"2018-07-06","2018-06-29","2018-07-06","20"
"EWW",False,"2018-07-13","2018-07-06","2018-07-13","13"
"EWW",True,"2018-07-20","2018-07-13","2018-07-20","15"
"EWW",False,"2018-07-27","2018-07-20","2018-07-27","8"
"EWW",False,"2018-08-03","2018-07-27","2018-08-03","10"
"EWW",False,"2018-08-10","2018-08-03","2018-08-10","10"
"EWW",True,"2018-08-17","2018-08-10","2018-08-17","15"
"EWW",False,"2018-08-24","2018-08-17","2018-08-24","14"
"EWW",False,"2018-08-31","2018-08-24","2018-08-31","10"
"EWW",False,"2018-09-07","2018-08-31","2018-09-07","13"
"EWW",False,"2018-09-14","2018-09-07","2018-09-14","13"
"EWW",True,"2018-09-21","2018-09-14","2018-09-21","11"
"EWW",False,"2018-09-28","2018-09-21","2018-09-28","11"
"EWW",False,"2018-10-05","2018-09-28","2018-10-05","11"
"EWW",False,"2018-10-12","2018-10-05","2018-10-12","12"
"EWW",True,"2018-10-19","2018-10-12","2018-10-19","12"
"EWW",False,"2018-10-26","2018-10-19","2018-10-26","12"
"EWW",False,"2018-11-02","2018-10-26","2018-11-02","13"
"EWW",False,"2018-11-09","2018-11-02","2018-11-09","19"
"EWW",True,"2018-11-16","2018-11-09","2018-11-16","15"
"EWW",False,"2018-11-23","2018-11-16","2018-11-23","15"
"EWW",False,"2018-11-30","2018-11-23","2018-11-30","15"
"EWW",False,"2018-12-07","2018-11-30","2018-12-07","16"
"EWW",False,"2018-12-14","2018-12-07","2018-12-14","15"
"EWW",True,"2018-12-21","2018-12-14","2018-12-21","14"
"EWW",False,"2018-12-28","2018-12-21","2018-12-28","10"
"EWY",True,"2010-06-19","2010-06-11","2010-06-18","8"
"EWY",True,"2010-07-17","2010-07-09","2010-07-16","6"
"EWY",True,"2010-08-21","2010-08-13","2010-08-20","8"
"EWY",True,"2010-09-18","2010-09-10","2010-09-17","4"
"EWY",True,"2010-10-16","2010-10-08","2010-10-15","4"
"EWY",True,"2010-11-20","2010-11-12","2010-11-19","7"
"EWY",True,"2010-12-18","2010-12-10","2010-12-17","10"
"EWY",True,"2011-01-22","2011-01-14","2011-01-21","8"
"EWY",True,"2011-02-19","2011-02-11","2011-02-18","10"
"EWY",True,"2011-03-19","2011-03-11","2011-03-18","10"
"EWY",True,"2011-04-16","2011-04-08","2011-04-15","9"
"EWY",True,"2011-05-21","2011-05-13","2011-05-20","11"
"EWY",True,"2011-06-18","2011-06-10","2011-06-17","12"
"EWY",True,"2011-07-16","2011-07-08","2011-07-15","8"
"EWY",True,"2011-08-20","2011-08-12","2011-08-19","15"
"EWY",True,"2011-09-17","2011-09-09","2011-09-16","16"
"EWY",True,"2011-10-22","2011-10-14","2011-10-21","14"
"EWY",True,"2011-11-19","2011-11-11","2011-11-18","12"
"EWY",True,"2011-12-17","2011-12-09","2011-12-16","16"
"EWY",True,"2012-01-21","2012-01-13","2012-01-20","12"
"EWY",True,"2012-02-18","2012-02-10","2012-02-17","12"
"EWY",True,"2012-03-17","2012-03-09","2012-03-16","11"
"EWY",True,"2012-04-21","2012-04-13","2012-04-20","10"
"EWY",True,"2012-05-19","2012-05-11","2012-05-18","8"
"EWY",True,"2012-06-16","2012-06-08","2012-06-15","12"
"EWY",True,"2012-07-21","2012-07-13","2012-07-20","7"
"EWY",True,"2012-08-18","2012-08-10","2012-08-17","9"
"EWY",True,"2012-09-22","2012-09-14","2012-09-21","8"
"EWY",True,"2012-10-20","2012-10-12","2012-10-19","7"
"EWY",True,"2012-11-17","2012-11-09","2012-11-16","8"
"EWY",True,"2012-12-22","2012-12-14","2012-12-21","8"
"EWY",True,"2013-01-19","2013-01-11","2013-01-18","7"
"EWY",True,"2013-02-16","2013-02-08","2013-02-15","6"
"EWY",True,"2013-03-16","2013-03-08","2013-03-15","8"
"EWY",True,"2013-04-20","2013-04-12","2013-04-19","16"
"EWY",True,"2013-05-18","2013-05-10","2013-05-17","8"
"EWY",True,"2013-06-22","2013-06-14","2013-06-21","8"
"EWY",True,"2013-07-20","2013-07-12","2013-07-19","10"
"EWY",True,"2013-08-17","2013-08-09","2013-08-16","9"
"EWY",True,"2013-09-21","2013-09-13","2013-09-20","8"
"EWY",True,"2013-10-19","2013-10-11","2013-10-18","8"
"EWY",True,"2013-11-16","2013-11-08","2013-11-15","7"
"EWY",True,"2013-12-21","2013-12-13","2013-12-20","10"
"EWY",True,"2014-01-18","2014-01-10","2014-01-17","9"
"EWY",True,"2014-02-22","2014-02-14","2014-02-21","6"
"EWY",True,"2014-03-22","2014-03-14","2014-03-21","9"
"EWY",True,"2014-04-19","2014-04-11","2014-04-17","7"
"EWY",True,"2014-05-17","2014-05-09","2014-05-16","5"
"EWY",True,"2014-06-21","2014-06-13","2014-06-20","7"
"EWY",True,"2014-07-19","2014-07-11","2014-07-18","5"
"EWY",True,"2014-08-16","2014-08-08","2014-08-15","9"
"EWY",True,"2014-09-20","2014-09-12","2014-09-19","6"
"EWY",True,"2014-10-18","2014-10-10","2014-10-17","8"
"EWY",True,"2014-11-22","2014-11-14","2014-11-21","6"
"EWY",True,"2014-12-20","2014-12-12","2014-12-19","10"
"EWY",True,"2015-01-17","2015-01-09","2015-01-16","7"
"EWY",True,"2015-02-20","2015-02-13","2015-02-20","4"
"EWY",True,"2015-03-20","2015-03-13","2015-03-20","7"
"EWY",True,"2015-04-17","2015-04-10","2015-04-17","7"
"EWY",True,"2015-05-15","2015-05-08","2015-05-15","6"
"EWY",True,"2015-06-19","2015-06-12","2015-06-19","5"
"EWY",True,"2015-07-17","2015-07-10","2015-07-17","6"
"EWY",True,"2015-08-21","2015-08-14","2015-08-21","8"
